Date,Open,Close,High,Volume
2019-10-02,2924.78,2887.61,2924.78,3914180000.0
2019-10-01,2983.68,2940.25,2992.53,3560750000.0
2019-09-30,2967.07,2976.73,2983.85,3249130000.0
2019-09-27,2985.46,2961.79,2987.31,3246480000.0
2019-09-26,2985.72,2977.62,2987.28,3084910000.0
2019-09-25,2968.35,2984.87,2989.82,3331200000.0
2019-09-24,3002.42,2966.6,3007.97,3872800000.0
2019-09-23,2983.5,2991.78,2999.14,3187250000.0
2019-09-20,3008.41,2992.07,3016.37,6103440000.0
2019-09-19,3010.36,3006.79,3021.98,3265660000.0
2019-09-18,3001.5,3006.72,3007.83,3458800000.0
2019-09-17,2995.66,3005.69,3006.2,3673250000.0
2019-09-16,2996.4,2997.95,3002.18,4285860000.0
2019-09-13,3012.2,3007.38,3017.33,3557010000.0
2019-09-12,3009.08,3009.57,3020.73,3796990000.0
2019-09-11,2981.4,3000.92,3000.92,3934370000.0
2019-09-10,2971.01,2979.38,2979.38,4393040000.0
2019-09-09,2988.42,2978.42,2989.42,4031120000.0
2019-09-06,2980.33,2978.7,2985.03,3209340000.0
2019-09-05,2960.6,2976.0,2985.86,3902600000.0
2019-09-04,2924.66,2937.78,2938.84,3167900000.0
2019-09-03,2909.01,2906.27,2914.38,3427830000.0
2019-08-30,2937.09,2926.45,2940.42,3009910000.0
2019-08-29,2910.37,2924.58,2930.5,3177150000.0
2019-08-28,2861.28,2887.93,2890.03,3102480000.0
2019-08-27,2893.13,2869.15,2898.79,3537490000.0
2019-08-26,2866.69,2878.37,2879.27,2859790000.0
2019-08-23,2911.07,2847.11,2927.01,3942520000.0
2019-08-22,2930.93,2922.94,2939.08,2893660000.0
2019-08-21,2922.04,2924.42,2928.72,3016540000.0
2019-08-20,2919.01,2900.51,2923.62,3067710000.0
2019-08-19,2913.47,2923.64,2931.0,3221050000.0
2019-08-16,2864.73,2888.67,2893.62,3524080000.0
2019-08-15,2846.19,2847.6,2856.66,4041720000.0
2019-08-14,2894.14,2840.6,2894.14,4325150000.0
2019-08-13,2880.71,2926.32,2943.31,3857190000.0
2019-08-12,2907.07,2882.69,2907.58,3328570000.0
2019-08-09,2930.51,2918.64,2935.75,3356850000.0
2019-08-08,2896.2,2938.09,2938.71,4118530000.0
2019-08-07,2858.64,2883.97,2892.16,4512720000.0
2019-08-06,2861.17,2881.77,2884.39,4156640000.0
2019-08-05,2898.07,2844.73,2898.07,4542850000.0
2019-08-02,2943.89,2932.05,2945.5,3882810000.0
2019-08-01,2980.32,2953.56,3013.59,4793810000.0
2019-07-31,3016.21,2980.37,3017.39,4626330000.0
2019-07-30,3007.65,3013.17,3017.18,3632770000.0
2019-07-29,3024.46,3020.96,3025.61,3224490000.0
2019-07-26,3013.25,3025.86,3027.97,3260170000.0
2019-07-25,3016.26,3003.66,3016.31,3657050000.0
2019-07-24,2998.77,3019.56,3019.59,3433220000.0
2019-07-23,2994.73,3005.46,3005.89,3333810000.0
2019-07-22,2981.92,2985.03,2990.7,3016200000.0
2019-07-19,3004.26,2976.61,3006.02,3285890000.0
2019-07-18,2978.87,2995.11,2998.28,3369820000.0
2019-07-17,3005.1,2984.41,3005.26,3185650000.0
2019-07-16,3012.12,3004.04,3015.02,3297030000.0
2019-07-15,3017.8,3014.3,3017.8,2876100000.0
2019-07-12,3003.36,3013.77,3013.91,2984140000.0
2019-07-11,2999.62,2999.9,3002.33,3155710000.0
2019-07-10,2989.3,2993.07,3002.97,3157800000.0
2019-07-09,2965.52,2979.62,2981.89,3033330000.0
2019-07-08,2979.77,2975.94,2980.76,2922360000.0
2019-07-05,2984.25,2990.4,2994.03,2434680000.0
2019-07-03,2978.08,2995.82,2995.84,1963570000.0
2019-07-02,2964.65,2973.01,2973.2,3224490000.0
2019-07-01,2971.4,2964.33,2977.92,3524860000.0
2019-06-28,2932.93,2941.76,2943.97,5422650000.0
2019-06-27,2919.65,2924.91,2929.3,3162500000.0
2019-06-26,2926.07,2913.78,2932.59,3511350000.0
2019-06-25,2945.78,2917.37,2946.52,3579430000.0
2019-06-24,2951.41,2945.35,2954.91,3136960000.0
2019-06-21,2952.7,2950.45,2964.14,5003540000.0
2019-06-20,2949.6,2954.17,2958.06,3943060000.0
2019-06-19,2920.55,2926.45,2931.73,3300220000.0
2019-06-18,2906.7,2917.75,2930.79,3441540000.0
2019-06-17,2889.75,2889.66,2897.27,2828400000.0
2019-06-14,2886.82,2886.97,2894.44,2992810000.0
2019-06-13,2886.23,2891.63,2895.23,3100640000.0
2019-06-12,2882.72,2879.84,2888.57,3039870000.0
2019-06-11,2903.27,2885.71,2910.61,3551000000.0
2019-06-10,2885.83,2886.72,2904.77,3209890000.0
2019-06-07,2852.87,2873.34,2884.96,3244380000.0
2019-06-06,2828.51,2843.48,2852.1,3445140000.0
2019-06-05,2818.09,2826.14,2827.28,3570760000.0
2019-06-04,2762.63,2803.27,2804.48,3814130000.0
2019-06-03,2751.53,2744.44,2763.07,3952360000.0
2019-05-31,2766.14,2752.06,2768.97,3982670000.0
2019-05-30,2786.93,2788.86,2799.0,3276030000.0
2019-05-29,2790.25,2783.02,2792.03,3701110000.0
2019-05-28,2830.03,2802.38,2840.51,4146980000.0
2019-05-24,2832.4,2826.06,2841.36,2889230000.0
2019-05-23,2836.69,2822.23,2836.69,3899320000.0
2019-05-22,2856.06,2856.27,2865.46,3194000000.0
2019-05-21,2854.02,2864.36,2868.87,3223050000.0
2019-05-20,2841.93,2840.22,2853.86,3293750000.0
2019-05-17,2858.6,2859.53,2885.47,3316040000.0
2019-05-16,2855.8,2876.32,2892.14,3338470000.0
2019-05-15,2820.37,2850.95,2858.67,3140900000.0
2019-05-14,2820.12,2834.4,2852.54,3354860000.0
2019-05-13,2840.18,2811.87,2840.18,3900270000.0
2019-05-10,2863.1,2881.39,2891.31,3566780000.0
2019-05-09,2859.84,2870.71,2875.96,3659050000.0
2019-05-08,2879.61,2879.41,2897.95,3543110000.0
2019-05-07,2913.03,2884.05,2913.03,3793060000.0
2019-05-06,2908.88,2932.46,2937.32,3203260000.0
2019-05-03,2929.2,2945.63,2947.85,3357180000.0
2019-05-02,2922.15,2917.52,2931.67,3802290000.0
2019-05-01,2952.33,2923.72,2954.12,3669330000.0
2019-04-30,2937.13,2945.83,2948.21,3939760000.0
2019-04-29,2940.58,2943.03,2949.52,3150390000.0
2019-04-26,2925.81,2939.87,2939.87,3264390000.0
2019-04-25,2928.98,2926.16,2933.1,3440010000.0
2019-04-24,2934.0,2927.25,2936.83,3468480000.0
2019-04-23,2909.98,2933.67,2936.31,3674480000.0
2019-04-22,2898.78,2907.96,2909.51,3010130000.0
2019-04-18,2904.81,2905.03,2908.39,3507100000.0
2019-04-17,2916.04,2900.44,2918.0,3648100000.0
2019-04-16,2912.26,2907.06,2916.06,3403120000.0
2019-04-15,2908.32,2905.58,2909.6,3114530000.0
2019-04-12,2900.86,2907.4,2910.54,3726050000.0
2019-04-11,2891.91,2888.32,2893.41,2970650000.0
2019-04-10,2881.37,2888.2,2889.7,3092230000.0
2019-04-09,2886.58,2878.19,2886.87,3032480000.0
2019-04-08,2888.45,2895.77,2895.94,3056460000.0
2019-04-05,2884.15,2892.73,2893.23,3155970000.0
2019-04-04,2873.98,2879.38,2881.28,3038740000.0
2019-04-03,2876.09,2873.39,2885.25,3570000000.0
2019-04-02,2868.23,2867.23,2872.89,3267210000.0
2019-04-01,2848.62,2867.18,2869.39,3560090000.0
2019-03-29,2828.27,2834.39,2836.03,3752520000.0
2019-03-28,2809.39,2815.43,2819.7,3185460000.0
2019-03-27,2819.71,2805.37,2825.56,3422400000.0
2019-03-26,2812.65,2818.45,2829.87,3288570000.0
2019-03-25,2796.01,2798.36,2809.79,3406110000.0
2019-03-22,2844.52,2800.7,2846.15,4253730000.0
2019-03-21,2819.71,2854.87,2860.31,3612620000.0
2019-03-20,2831.34,2824.22,2843.54,3779160000.0
2019-03-19,2840.76,2832.57,2852.41,3650740000.0
2019-03-18,2822.61,2832.93,2835.4,3620770000.0
2019-03-15,2810.79,2822.47,2830.72,5969780000.0
2019-03-14,2810.37,2808.47,2815.0,3505670000.0
2019-03-13,2799.78,2810.91,2821.23,3782250000.0
2019-03-12,2787.34,2791.52,2798.32,3432340000.0
2019-03-11,2747.61,2783.3,2784.0,3764850000.0
2019-03-08,2730.79,2743.07,2744.12,3424300000.0
2019-03-07,2766.53,2748.92,2767.25,3932150000.0
2019-03-06,2790.27,2771.44,2790.27,3800180000.0
2019-03-05,2794.4,2789.64,2796.43,3631380000.0
2019-03-04,2814.37,2792.81,2816.87,3949730000.0
2019-03-01,2798.21,2803.68,2808.02,3994950000.0
2019-02-28,2788.11,2784.48,2793.72,4445780000.0
2019-02-27,2787.5,2792.37,2795.76,3771790000.0
2019-02-26,2792.36,2793.89,2803.12,3676200000.0
2019-02-25,2804.35,2796.11,2813.48,3860260000.0
2019-02-22,2780.66,2792.66,2794.19,3429350000.0
2019-02-21,2780.23,2774.87,2781.58,3598260000.0
2019-02-20,2779.05,2784.69,2789.87,3904830000.0
2019-02-19,2769.28,2779.76,2787.33,3535270000.0
2019-02-15,2760.23,2775.6,2775.65,3648680000.0
2019-02-14,2743.5,2745.72,2757.89,3845390000.0
2019-02-13,2750.3,2753.03,2761.85,3684910000.0
2019-02-12,2722.61,2744.72,2748.18,3843020000.0
2019-02-11,2712.39,2709.8,2718.05,3395330000.0
2019-02-08,2692.36,2707.87,2708.07,3649510000.0
2019-02-07,2717.53,2706.05,2719.32,4114040000.0
2019-02-06,2735.05,2731.61,2738.08,3486590000.0
2019-02-05,2728.34,2737.69,2738.97,3597620000.0
2019-02-04,2706.48,2724.87,2724.98,3369450000.0
2019-02-01,2702.32,2706.53,2716.65,3782490000.0
2019-01-31,2685.48,2704.1,2708.94,4953800000.0
2019-01-30,2653.62,2681.05,2690.43,3883270000.0
2019-01-29,2644.88,2640.0,2650.92,3518070000.0
2019-01-28,2644.96,2643.85,2644.96,3630820000.0
2019-01-25,2657.43,2664.76,2672.37,3821000000.0
2019-01-24,2638.84,2642.33,2647.19,3449230000.0
2019-01-23,2643.47,2638.69,2653.18,3358770000.0
2019-01-22,2657.87,2632.89,2657.87,3923950000.0
2019-01-18,2651.27,2670.7,2675.46,4009010000.0
2019-01-17,2609.28,2635.95,2645.06,3802410000.0
2019-01-16,2614.75,2616.1,2625.76,3882180000.0
2019-01-15,2585.1,2610.3,2613.08,3601180000.0
2019-01-14,2580.31,2582.61,2589.32,3689370000.0
2019-01-11,2588.11,2596.26,2596.27,3447460000.0
2019-01-10,2573.51,2596.63,2597.82,3721300000.0
2019-01-09,2580.0,2584.95,2595.32,4088740000.0
2019-01-08,2568.11,2574.4,2579.82,4120060000.0
2019-01-07,2535.61,2549.68,2566.15,4133120000.0
2019-01-04,2474.33,2531.93,2538.07,4234140000.0
2019-01-03,2491.91,2447.88,2493.13,3858830000.0
2019-01-02,2476.95,2510.03,2519.48,3733160000.0
2018-12-31,2498.93,2506.85,2509.23,3461920000.0
2018-12-28,2498.77,2485.73,2520.27,3728440000.0
2018-12-27,2442.5,2488.83,2489.1,4139010000.0
2018-12-26,2363.12,2467.69,2467.76,4249740000.0
2018-12-24,2400.56,2351.1,2410.34,2613670000.0
2018-12-21,2465.37,2416.62,2504.4,7657890000.0
2018-12-20,2496.77,2467.41,2509.62,5619780000.0
2018-12-19,2547.05,2506.95,2585.29,5152830000.0
2018-12-18,2559.89,2546.15,2573.98,4519190000.0
2018-12-17,2590.75,2545.93,2601.12,4661420000.0
2018-12-14,2629.67,2599.94,2635.07,4064370000.0
2018-12-13,2658.69,2650.54,2670.18,3978340000.0
2018-12-12,2658.22,2651.07,2685.43,4029300000.0
2018-12-11,2664.43,2636.78,2674.35,3963440000.0
2018-12-10,2630.86,2637.71,2647.51,4162880000.0
2018-12-07,2691.26,2633.08,2708.54,4242240000.0
2018-12-06,2663.51,2695.94,2696.14,5180430000.0
2018-12-04,2782.42,2700.06,2785.92,4515710000.0
2018-12-03,2790.5,2790.37,2800.17,4221580000.0
2018-11-30,2737.76,2760.16,2760.87,4668310000.0
2018-11-29,2736.96,2737.8,2753.75,3599200000.0
2018-11-28,2691.44,2743.79,2744.0,3984540000.0
2018-11-27,2663.75,2682.16,2682.53,3494380000.0
2018-11-26,2649.96,2673.44,2674.35,3523520000.0
2018-11-23,2633.36,2632.56,2647.55,1651680000.0
2018-11-21,2657.73,2649.92,2670.72,3237400000.0
2018-11-20,2654.6,2641.88,2669.43,4370820000.0
2018-11-19,2730.73,2690.72,2733.15,3806940000.0
2018-11-16,2718.54,2736.27,2746.75,3996970000.0
2018-11-15,2693.52,2730.19,2735.37,4204960000.0
2018-11-14,2737.89,2701.58,2746.8,4449060000.0
2018-11-13,2730.05,2722.17,2754.6,4112820000.0
2018-11-12,2773.92,2726.21,2775.98,3701570000.0
2018-11-09,2794.1,2781.01,2794.1,4029030000.0
2018-11-08,2806.37,2806.83,2814.75,3673550000.0
2018-11-07,2774.12,2813.88,2815.14,3929080000.0
2018-11-06,2738.39,2755.44,2756.82,3543800000.0
2018-11-05,2726.37,2738.31,2744.27,3650910000.0
2018-11-02,2745.44,2723.06,2756.55,4261230000.0
2018-11-01,2717.58,2740.37,2741.66,4730250000.0
2018-10-31,2705.6,2711.73,2736.68,5133380000.0
2018-10-30,2640.67,2682.62,2685.42,5125600000.0
2018-10-29,2682.64,2641.25,2706.85,4701260000.0
2018-10-26,2667.86,2658.68,2692.37,4804330000.0
2018-10-25,2674.87,2705.57,2722.69,4663930000.0
2018-10-24,2737.87,2656.1,2742.59,4738670000.0
2018-10-23,2721.03,2740.68,2753.59,4373710000.0
2018-10-22,2773.93,2755.87,2778.93,3331270000.0
2018-10-19,2775.65,2767.78,2797.77,3593940000.0
2018-10-18,2802.0,2768.78,2806.04,3639300000.0
2018-10-17,2811.66,2809.2,2816.93,3347090000.0
2018-10-16,2767.05,2809.91,2813.45,3460260000.0
2018-10-15,2763.83,2750.79,2775.98,3327160000.0
2018-10-12,2770.54,2767.12,2775.77,4024010000.0
2018-10-11,2776.87,2728.37,2795.13,4914090000.0
2018-10-10,2873.89,2785.67,2874.02,4554260000.0
2018-10-09,2882.51,2880.34,2894.83,3531690000.0
2018-10-08,2877.53,2884.42,2889.44,3381820000.0
2018-10-05,2902.54,2885.57,2909.63,3340820000.0
2018-10-04,2919.35,2901.61,2919.78,3510370000.0
2018-10-03,2931.68,2925.51,2939.86,3625510000.0
2018-10-02,2923.8,2923.42,2931.41,3432620000.0
2018-10-01,2926.29,2924.59,2937.06,3375890000.0
2018-09-28,2910.03,2913.97,2920.53,3461680000.0
2018-09-27,2911.64,2914.0,2927.21,3101360000.0
2018-09-26,2916.97,2905.96,2931.14,3417540000.0
2018-09-25,2921.75,2915.56,2923.94,3330880000.0
2018-09-24,2921.83,2919.37,2923.79,3392030000.0
2018-09-21,2936.76,2929.66,2940.9,5652470000.0
2018-09-20,2919.72,2930.75,2934.8,3406520000.0
2018-09-19,2906.6,2907.94,2912.36,3302460000.0
2018-09-18,2890.73,2904.31,2911.16,3091190000.0
2018-09-17,2903.83,2888.8,2904.64,2967980000.0
2018-09-14,2906.37,2904.97,2908.3,3179410000.0
2018-09-13,2896.85,2904.17,2906.76,3274090000.0
2018-09-12,2888.29,2888.91,2894.64,3341280000.0
2018-09-11,2871.57,2887.88,2892.52,2904500000.0
2018-09-10,2881.38,2877.12,2886.92,2751100000.0
2018-09-07,2868.26,2871.67,2883.81,2976580000.0
2018-09-06,2888.63,2878.05,2892.05,3144240000.0
2018-09-05,2891.59,2888.6,2894.2,3248780000.0
2018-09-04,2896.95,2896.71,2900.17,3087420000.0
2018-08-31,2898.37,2901.52,2906.32,2887220000.0
2018-08-30,2908.93,2901.12,2912.45,2810450000.0
2018-08-29,2900.62,2914.04,2916.5,2805520000.0
2018-08-28,2901.44,2897.52,2903.77,2687770000.0
2018-08-27,2884.68,2896.73,2898.25,2865070000.0
2018-08-24,2862.35,2874.68,2876.15,2603010000.0
2018-08-23,2860.29,2856.97,2868.78,2724450000.0
2018-08-22,2860.98,2861.82,2867.54,2701250000.0
2018-08-21,2861.51,2862.95,2873.22,3174010000.0
2018-08-20,2853.92,2857.05,2859.76,2757150000.0
2018-08-17,2838.32,2850.12,2855.62,3037640000.0
2018-08-16,2831.43,2840.68,2850.48,3232000000.0
2018-08-15,2827.94,2818.37,2827.94,3656680000.0
2018-08-14,2827.87,2839.95,2843.11,2986500000.0
2018-08-13,2835.45,2821.92,2843.39,3173630000.0
2018-08-10,2838.89,2833.28,2842.19,3265590000.0
2018-08-09,2857.18,2853.58,2862.47,3066180000.0
2018-08-08,2856.79,2857.69,2862.43,2978070000.0
2018-08-07,2855.91,2858.44,2863.42,3185440000.0
2018-08-06,2840.29,2850.39,2853.29,2879020000.0
2018-08-03,2829.62,2840.35,2840.37,3043690000.0
2018-08-02,2800.47,2827.21,2829.9,3501380000.0
2018-08-01,2821.16,2813.36,2825.83,3501350000.0
2018-07-31,2809.72,2816.29,2824.45,3906890000.0
2018-07-30,2819.0,2802.6,2821.73,3261190000.0
2018-07-27,2842.35,2818.82,2843.16,3434370000.0
2018-07-26,2835.48,2837.43,2845.57,3667290000.0
2018-07-25,2817.72,2846.07,2848.03,3584400000.0
2018-07-24,2820.67,2820.39,2829.98,3430410000.0
2018-07-23,2799.16,2806.97,2808.61,2928490000.0
2018-07-20,2804.55,2801.83,2809.69,3243250000.0
2018-07-19,2809.37,2804.48,2812.05,3278360000.0
2018-07-18,2811.35,2815.62,2816.76,3111560000.0
2018-07-17,2789.34,2809.55,2814.18,3064920000.0
2018-07-16,2797.36,2798.42,2801.18,2819860000.0
2018-07-13,2796.92,2801.31,2804.53,2619790000.0
2018-07-12,2783.13,2798.29,2799.21,2834230000.0
2018-07-11,2779.82,2774.02,2785.9,2986180000.0
2018-07-10,2788.56,2793.84,2795.58,3080140000.0
2018-07-09,2775.62,2784.16,2784.64,3070060000.0
2018-07-06,2737.67,2759.82,2764.4,2590250000.0
2018-07-05,2724.18,2736.61,2737.83,2980160000.0
2018-07-03,2733.27,2713.21,2736.58,1911460000.0
2018-07-02,2704.94,2726.7,2727.26,3095040000.0
2018-06-29,2727.12,2718.37,2743.26,3586800000.0
2018-06-28,2698.68,2716.31,2724.34,3461100000.0
2018-06-27,2728.44,2699.62,2746.09,3803990000.0
2018-06-26,2722.12,2723.06,2732.9,3568900000.0
2018-06-25,2742.93,2717.07,2742.93,3663280000.0
2018-06-22,2760.79,2754.87,2764.16,5468110000.0
2018-06-21,2769.28,2749.76,2769.28,3336580000.0
2018-06-20,2769.72,2767.32,2774.86,3332140000.0
2018-06-19,2752.01,2762.59,2765.05,3671160000.0
2018-06-18,2765.79,2773.75,2774.98,3316120000.0
2018-06-15,2777.78,2779.65,2782.81,5451990000.0
2018-06-14,2783.2,2782.48,2789.06,3540930000.0
2018-06-13,2787.93,2775.62,2791.46,3820770000.0
2018-06-12,2785.6,2786.85,2789.8,3435700000.0
2018-06-11,2780.17,2782.0,2790.2,3262130000.0
2018-06-08,2765.84,2779.03,2779.38,3138850000.0
2018-06-07,2774.84,2770.37,2779.89,3742080000.0
2018-06-06,2753.25,2772.35,2772.38,3662780000.0
2018-06-05,2748.45,2748.8,2752.61,3523550000.0
2018-06-04,2741.66,2746.87,2749.15,3410090000.0
2018-06-01,2718.69,2734.62,2736.92,3694310000.0
2018-05-31,2720.97,2705.27,2722.5,4241100000.0
2018-05-30,2702.42,2724.01,2729.34,3566490000.0
2018-05-29,2705.11,2689.86,2710.66,3743310000.0
2018-05-25,2723.6,2721.33,2727.36,3015260000.0
2018-05-24,2730.93,2727.76,2731.96,3285750000.0
2018-05-23,2713.97,2733.29,2733.33,3333160000.0
2018-05-22,2738.34,2724.43,2742.23,3384140000.0
2018-05-21,2735.38,2733.01,2739.18,3053480000.0
2018-05-18,2717.35,2712.96,2719.5,3383270000.0
2018-05-17,2719.7,2720.12,2731.95,3478150000.0
2018-05-16,2712.62,2722.45,2727.76,3248480000.0
2018-05-15,2718.59,2711.44,2718.59,3291190000.0
2018-05-14,2738.46,2730.12,2742.1,2994360000.0
2018-05-11,2722.69,2727.71,2732.86,2874850000.0
2018-05-10,2705.02,2723.07,2726.11,3380640000.0
2018-05-09,2678.12,2697.79,2701.27,3913650000.0
2018-05-08,2670.26,2671.91,2676.34,3745100000.0
2018-05-07,2680.34,2672.62,2683.35,3266810000.0
2018-05-04,2621.44,2663.41,2670.92,3335260000.0
2018-05-03,2628.08,2629.72,2637.13,3867530000.0
2018-05-02,2654.23,2635.66,2660.87,4047020000.0
2018-05-01,2642.95,2654.8,2655.27,3562820000.0
2018-04-30,2682.51,2648.05,2682.87,3749510000.0
2018-04-27,2675.46,2669.9,2677.35,3234510000.0
2018-04-26,2651.64,2666.93,2676.47,3690920000.0
2018-04-25,2634.91,2639.39,2645.3,3563680000.0
2018-04-24,2680.8,2634.56,2683.55,3716020000.0
2018-04-23,2675.39,2670.29,2682.86,3030390000.0
2018-04-20,2692.56,2670.13,2693.93,3428260000.0
2018-04-19,2701.15,2693.12,2702.84,3375120000.0
2018-04-18,2710.11,2708.63,2717.48,3412030000.0
2018-04-17,2692.73,2706.38,2713.34,3286190000.0
2018-04-16,2670.1,2677.84,2686.48,3020740000.0
2018-04-13,2676.89,2656.3,2680.26,2988540000.0
2018-04-12,2653.83,2663.98,2674.71,3045330000.0
2018-04-11,2643.88,2642.18,2661.42,3054520000.0
2018-04-10,2638.4,2656.87,2665.44,3579130000.0
2018-04-09,2617.17,2613.15,2653.55,3076140000.0
2018-04-06,2645.82,2604.46,2656.87,3312390000.0
2018-04-05,2657.36,2662.84,2672.08,3230430000.0
2018-04-04,2584.04,2644.68,2649.86,3369230000.0
2018-04-03,2592.16,2614.44,2619.13,3395840000.0
2018-04-02,2633.44,2581.87,2638.3,3635780000.0
2018-03-29,2614.4,2640.87,2659.07,3572360000.0
2018-03-28,2611.3,2605.0,2632.64,3875720000.0
2018-03-27,2667.57,2612.62,2674.78,3761320000.0
2018-03-26,2619.35,2658.55,2661.36,3538080000.0
2018-03-23,2646.7,2588.26,2657.66,3829380000.0
2018-03-22,2691.36,2643.68,2695.67,3765460000.0
2018-03-21,2714.98,2711.92,2739.13,3434780000.0
2018-03-20,2715.05,2716.93,2724.21,3272590000.0
2018-03-19,2741.37,2712.91,2741.37,3327460000.0
2018-03-16,2750.57,2752.01,2761.85,5429140000.0
2018-03-15,2754.27,2747.33,2763.03,3543710000.0
2018-03-14,2774.06,2749.47,2777.11,3394630000.0
2018-03-13,2792.31,2765.31,2801.89,3324290000.0
2018-03-12,2790.54,2783.02,2796.97,3216960000.0
2018-03-09,2752.9,2786.57,2786.57,3376870000.0
2018-03-08,2732.75,2738.96,2740.44,3206040000.0
2018-03-07,2710.17,2726.8,2730.6,3406690000.0
2018-03-06,2730.17,2728.12,2732.08,3389030000.0
2018-03-05,2681.06,2720.93,2728.09,3733640000.0
2018-03-02,2658.88,2691.25,2696.25,3891250000.0
2018-03-01,2715.21,2677.66,2730.88,4514490000.0
2018-02-28,2753.78,2713.83,2761.52,4244570000.0
2018-02-27,2780.44,2744.28,2789.14,3752070000.0
2018-02-26,2757.37,2779.6,2780.63,3436590000.0
2018-02-23,2715.8,2747.3,2747.76,3200360000.0
2018-02-22,2710.41,2703.95,2731.26,3720620000.0
2018-02-21,2720.53,2701.33,2747.75,3789040000.0
2018-02-20,2722.98,2716.26,2737.6,3646920000.0
2018-02-16,2727.13,2732.21,2754.41,3646920000.0
2018-02-15,2713.45,2731.19,2731.51,3696140000.0
2018-02-14,2651.2,2698.62,2702.1,4011940000.0
2018-02-13,2646.27,2662.93,2668.84,3503540000.0
2018-02-12,2636.75,2656.0,2672.61,4069220000.0
2018-02-09,2601.78,2619.55,2638.66,5690110000.0
2018-02-08,2685.01,2581.0,2685.27,5333840000.0
2018-02-07,2690.94,2681.65,2727.66,4646300000.0
2018-02-06,2614.78,2695.13,2701.04,5917350000.0
2018-02-05,2741.06,2648.93,2763.38,5310840000.0
2018-02-02,2808.91,2762.12,2808.91,4340220000.0
2018-02-01,2816.44,2821.97,2835.95,3977380000.0
2018-01-31,2832.4,2823.81,2839.26,4276270000.0
2018-01-30,2832.73,2822.42,2837.75,4012070000.0
2018-01-29,2867.22,2853.53,2870.62,3587420000.0
2018-01-26,2847.47,2872.87,2872.87,3474680000.0
2018-01-25,2846.23,2839.25,2848.56,3873100000.0
2018-01-24,2845.41,2837.54,2852.96,4079270000.0
2018-01-23,2835.05,2839.12,2842.23,3541140000.0
2018-01-22,2809.15,2832.96,2833.03,3489480000.0
2018-01-19,2802.6,2810.3,2810.33,3724230000.0
2018-01-18,2802.39,2798.03,2805.83,3703300000.0
2018-01-17,2784.98,2802.56,2807.04,3790340000.0
2018-01-16,2798.95,2776.41,2807.54,4362880000.0
2018-01-12,2770.17,2786.23,2787.85,3587220000.0
2018-01-11,2752.96,2767.56,2767.56,3645690000.0
2018-01-10,2745.55,2748.22,2750.8,3579900000.0
2018-01-09,2751.14,2751.29,2759.13,3467460000.0
2018-01-08,2742.66,2747.7,2748.51,3246160000.0
2018-01-05,2731.33,2743.14,2743.44,3239280000.0
2018-01-04,2719.31,2723.98,2729.29,3697340000.0
2018-01-03,2697.85,2713.06,2714.37,3544030000.0
2018-01-02,2683.72,2695.81,2695.88,3397430000.0
2017-12-29,2689.14,2673.61,2692.12,2447760000.0
2017-12-28,2686.1,2687.54,2687.65,2174890000.0
2017-12-27,2682.1,2682.62,2685.63,2202900000.0
2017-12-26,2679.09,2680.5,2682.73,1970660000.0
2017-12-22,2684.21,2683.34,2685.35,2401030000.0
2017-12-21,2683.02,2684.57,2692.63,3293130000.0
2017-12-20,2688.17,2679.25,2691.01,3246230000.0
2017-12-19,2692.7,2681.46,2694.43,3407680000.0
2017-12-18,2685.91,2690.15,2694.96,3727770000.0
2017-12-15,2660.62,2675.81,2679.62,5736910000.0
2017-12-14,2665.87,2652.01,2668.09,3442760000.0
2017-12-13,2667.59,2662.85,2671.87,3568360000.0
2017-12-12,2661.72,2664.11,2669.71,3568910000.0
2017-12-11,2652.18,2659.98,2660.33,3141480000.0
2017-12-08,2646.2,2651.5,2651.64,3126750000.0
2017-12-07,2628.37,2636.97,2640.98,3297060000.0
2017-12-06,2626.23,2629.27,2634.4,3253080000.0
2017-12-05,2639.78,2629.57,2648.71,3547570000.0
2017-12-04,2657.18,2639.43,2665.18,4025840000.0
2017-12-01,2645.1,2642.21,2650.62,3950930000.0
2017-11-30,2633.92,2647.58,2657.73,4965700000.0
2017-11-29,2627.82,2626.07,2634.88,4090630000.0
2017-11-28,2605.93,2627.04,2627.68,3493340000.0
2017-11-27,2602.65,2601.41,2606.4,3017720000.0
2017-11-24,2600.41,2602.41,2604.2,1385890000.0
2017-11-22,2600.31,2597.08,2600.93,2764110000.0
2017-11-21,2589.16,2599.03,2601.18,3351230000.0
2017-11-20,2579.48,2582.13,2584.63,3023940000.0
2017-11-17,2582.93,2578.85,2583.95,3309800000.0
2017-11-16,2572.94,2585.63,2590.09,3329730000.0
2017-11-15,2569.44,2564.62,2572.84,3586590000.0
2017-11-14,2577.75,2578.87,2579.65,3643580000.0
2017-11-13,2576.53,2584.84,2587.65,3405200000.0
2017-11-10,2580.17,2582.3,2583.81,3489740000.0
2017-11-09,2584.0,2584.62,2586.5,3844100000.0
2017-11-08,2588.7,2594.37,2595.46,3898450000.0
2017-11-07,2592.11,2590.63,2597.02,3815190000.0
2017-11-06,2587.46,2591.12,2593.37,3541970000.0
2017-11-03,2581.92,2587.84,2588.41,3568710000.0
2017-11-02,2579.45,2579.85,2581.11,4050140000.0
2017-11-01,2583.2,2579.36,2588.39,3841200000.0
