,Date,Open,Close,High,Volume,aggregate_sentiment_score,Movement,Momentum,lagged_sentiment_score,rolling_sentiment_score,log_return,conditional_volatility,volatility_shocks,lagged_volatility_1,lagged_volatility_2,lagged_volatility_3
1222,2018-06-26,2722.12,2723.06,2732.9,3568900000.0,0.41,1,5.989999999999782,-0.95,0.3114285714285713,0.00864522560498008,0.6282720347598548,1.3760322164083834,0.6259200457204223,0.6696193029120323,0.7111597061743461
1223,2018-06-25,2742.93,2717.07,2742.93,3663280000.0,-0.95,0,-37.79999999999973,-0.0499999999999999,0.1014285714285712,-0.0022021541473089246,0.7058550578012479,-0.31198390136477555,0.6282720347598548,0.6259200457204223,0.6696193029120323
1224,2018-06-22,2760.79,2754.87,2764.16,5468110000.0,-0.0499999999999999,1,5.109999999999673,-1.14,0.0014285714285712,0.0138161607363837,0.6608106849888593,2.090789548388829,0.7058550578012479,0.6282720347598548,0.6259200457204223
1225,2018-06-21,2769.28,2749.76,2769.28,3336580000.0,-1.14,1,-17.559999999999945,-0.27,-0.1057142857142858,-0.0018566194159688704,0.8629625313970836,-0.21514484678299034,0.6608106849888593,0.7058550578012479,0.6282720347598548
1226,2018-06-20,2769.72,2767.32,2774.86,3332140000.0,-0.27,1,4.730000000000018,-1.28,-0.4271428571428573,0.006365707692292454,0.7997242113232322,0.7959878670872907,0.8629625313970836,0.6608106849888593,0.7058550578012479
1227,2018-06-19,2752.01,2762.59,2765.05,3671160000.0,-1.28,0,-11.159999999999854,-0.73,-0.6571428571428574,-0.0017106973363121237,0.7980845339822743,-0.21435039315648718,0.7997242113232322,0.8629625313970836,0.6608106849888593
1228,2018-06-18,2765.79,2773.75,2774.98,3316120000.0,-0.73,0,-5.900000000000091,0.3399999999999999,-0.572857142857143,0.00403154976596504,0.7414057414787992,0.54377104740567,0.7980845339822743,0.7997242113232322,0.8629625313970836
1229,2018-06-15,2777.78,2779.65,2782.81,5451990000.0,0.3399999999999999,0,-2.8299999999999272,0.1899999999999999,-0.582857142857143,0.00212482523132394,0.7175883002941413,0.29610644856569823,0.7414057414787992,0.7980845339822743,0.7997242113232322
1230,2018-06-14,2783.2,2782.48,2789.06,3540930000.0,0.1899999999999999,1,6.860000000000127,-0.71,-0.4200000000000002,0.001017595864967364,0.6790742026772771,0.1498504671441577,0.7175883002941413,0.7414057414787992,0.7980845339822743
1231,2018-06-13,2787.93,2775.62,2791.46,3820770000.0,-0.71,1,-11.230000000000018,0.81,-0.5142857142857145,-0.0024684706944328475,0.6385375950569578,-0.3865818886063645,0.6790742026772771,0.7175883002941413,0.7414057414787992
1232,2018-06-12,2785.6,2786.85,2789.8,3435700000.0,0.81,1,7.819999999999709,0.4599999999999999,-0.2357142857142858,0.004037780071627191,0.602542330196691,0.6701238849574465,0.6385375950569578,0.6790742026772771,0.7175883002941413
1233,2018-06-08,2765.84,2779.03,2779.38,3138850000.0,0.4599999999999999,0,8.66000000000031,-0.12,-0.1314285714285716,-0.002809979785963821,0.6002291880236986,-0.4681511399363797,0.602542330196691,0.6385375950569578,0.6790742026772771
1234,2018-06-07,2774.84,2770.37,2779.89,3742080000.0,-0.12,1,-1.9800000000000184,0.59,0.0342857142857141,-0.0031210606659344323,0.5708759713969154,-0.5467143166487278,0.6002291880236986,0.602542330196691,0.6385375950569578
1235,2018-06-06,2753.25,2772.35,2772.38,3662780000.0,0.59,1,23.549999999999727,1.29,0.2228571428571426,0.0007144506972108886,0.547484067189491,0.13049707562788457,0.5708759713969154,0.6002291880236986,0.602542330196691
1236,2018-06-05,2748.45,2748.8,2752.61,3523550000.0,1.29,1,1.930000000000291,0.06,0.3585714285714284,-0.00853088317566567,0.5217330998666891,-1.6351048415071698,0.547484067189491,0.5708759713969154,0.6002291880236986
1237,2018-06-04,2741.66,2746.87,2749.15,3410090000.0,0.06,1,12.25,2.5,0.3399999999999998,-0.0007023711683356033,0.5906340861421344,-0.11891815674291777,0.5217330998666891,0.547484067189491,0.5708759713969154
1238,2018-06-01,2718.69,2734.62,2736.92,3694310000.0,2.5,1,29.34999999999991,-1.02,0.7985714285714284,-0.004469595089461763,0.5560898451495131,-0.8037541286624368,0.5906340861421344,0.5217330998666891,0.547484067189491
1239,2018-05-31,2720.97,2705.27,2722.5,4241100000.0,-1.02,0,-18.740000000000236,0.16,0.5371428571428569,-0.010790764075641987,0.5476406430255858,-1.970409649661054,0.5560898451495131,0.5906340861421344,0.5217330998666891
1240,2018-05-30,2702.42,2724.01,2729.34,3566490000.0,0.16,1,34.15000000000009,-1.32,0.4942857142857141,0.006903336878120708,0.6637263817901239,1.0400877631987218,0.5476406430255858,0.5560898451495131,0.5906340861421344
1241,2018-05-29,2705.11,2689.86,2710.66,3743310000.0,-1.32,0,-31.4699999999998,-0.52,0.3228571428571427,-0.012615911702766033,0.6967545563454965,-1.810667987438354,0.6637263817901239,0.5476406430255858,0.5560898451495131
1242,2018-05-25,2723.6,2721.33,2727.36,3015260000.0,-0.52,0,-6.430000000000291,-0.74,0.1642857142857141,0.011631583739263871,0.8140201772224687,1.4289060719541602,0.6967545563454965,0.6637263817901239,0.5476406430255858
1243,2018-05-24,2730.93,2727.76,2731.96,3285750000.0,-0.74,0,-5.529999999999745,0.1899999999999999,-0.1257142857142859,0.002360028182484996,0.9118710114489431,0.2588116249835558,0.8140201772224687,0.6967545563454965,0.6637263817901239
1244,2018-05-23,2713.97,2733.29,2733.33,3333160000.0,0.1899999999999999,0,8.860000000000127,0.07,-0.1071428571428573,0.002025252246426984,0.8520993125254871,0.2376779580333726,0.9118710114489431,0.8140201772224687,0.6967545563454965
1245,2018-05-22,2738.34,2724.43,2742.23,3384140000.0,0.07,1,-8.580000000000382,0.6599999999999999,-0.4542857142857145,-0.0032467798946074597,0.7970368279199189,-0.40735632042007414,0.8520993125254871,0.9118710114489431,0.8140201772224687
1246,2018-05-21,2735.38,2733.01,2739.18,3053480000.0,0.6599999999999999,1,20.050000000000185,-0.28,-0.2142857142857145,0.0031443339987566603,0.7465424903690654,0.42118620699033593,0.7970368279199189,0.8520993125254871,0.9118710114489431
1247,2018-05-18,2717.35,2712.96,2719.5,3383270000.0,-0.28,0,-7.1599999999998545,0.78,-0.2771428571428574,-0.00736327617995919,0.7128152779475835,-1.0329851797172964,0.7465424903690654,0.7970368279199189,0.8520993125254871
1248,2018-05-17,2719.7,2720.12,2731.95,3478150000.0,0.78,0,-2.3299999999999272,-0.74,0.0228571428571426,0.0026357072397294435,0.7181943070649184,0.3669908287773714,0.7128152779475835,0.7465424903690654,0.7970368279199189
1249,2018-05-16,2712.62,2722.45,2727.76,3248480000.0,-0.74,1,11.009999999999764,-0.1599999999999999,-0.0085714285714288,0.0008562132016101762,0.6836208207175988,0.12524679993090418,0.7181943070649184,0.7128152779475835,0.7465424903690654
1250,2018-05-15,2718.59,2711.44,2718.59,3291190000.0,-0.1599999999999999,0,-18.679999999999836,0.43,0.074285714285714,-0.004052351102715482,0.6418210490114128,-0.631383328570675,0.6836208207175988,0.7181943070649184,0.7128152779475835
1251,2018-05-14,2738.46,2730.12,2742.1,2994360000.0,0.43,1,2.4099999999998545,0.31,0.1085714285714283,0.006865705194081127,0.6165074150357497,1.1136451933320222,0.6418210490114128,0.6836208207175988,0.7181943070649184
1252,2018-05-11,2722.69,2727.71,2732.86,2874850000.0,0.31,0,4.639999999999873,0.1399999999999999,0.1428571428571426,-0.0008831349296827292,0.659056377257644,-0.13399990655692973,0.6165074150357497,0.6418210490114128,0.6836208207175988
1253,2018-05-10,2705.02,2723.07,2726.11,3380640000.0,0.1399999999999999,1,25.2800000000002,-0.3,0.0685714285714283,-0.0017025090430241557,0.616574833837551,-0.27612366732968474,0.659056377257644,0.6165074150357497,0.6418210490114128
1254,2018-05-09,2678.12,2697.79,2701.27,3913650000.0,-0.3,1,25.88000000000011,1.76,0.0657142857142854,-0.009327000979503874,0.5802797094600733,-1.6073284706408688,0.616574833837551,0.659056377257644,0.6165074150357497
1255,2018-05-08,2670.26,2671.91,2676.34,3745100000.0,1.76,0,-0.7100000000000364,0.95,0.2057142857142855,-0.00963934685017901,0.6515880083363172,-1.479362223806252,0.5802797094600733,0.616574833837551,0.659056377257644
1256,2018-05-07,2680.34,2672.62,2683.35,3266810000.0,0.95,1,9.210000000000036,0.38,0.4471428571428569,0.0002656922139746723,0.7118411138843822,0.03732465135721653,0.6515880083363172,0.5802797094600733,0.616574833837551
1257,2018-05-04,2621.44,2663.41,2670.92,3335260000.0,0.38,0,33.690000000000055,-0.28,0.5242857142857141,-0.0034520080081273555,0.6647795998644265,-0.5192710499587155,0.7118411138843822,0.6515880083363172,0.5802797094600733
1258,2018-05-03,2628.08,2629.72,2637.13,3867530000.0,-0.28,0,-5.940000000000055,0.14,0.4228571428571426,-0.012729880034578013,0.6315200559038254,-2.0157522972661783,0.6647795998644265,0.7118411138843822,0.6515880083363172
1259,2018-05-02,2654.23,2635.66,2660.87,4047020000.0,0.14,0,-19.140000000000327,-0.41,0.3985714285714283,0.0022562483694908426,0.7716293527028172,0.2924005368105543,0.6315200559038254,0.6647795998644265,0.7118411138843822
1260,2018-05-01,2642.95,2654.8,2655.27,3562820000.0,-0.41,0,6.75,0.4599999999999999,0.3199999999999997,0.007235697276476899,0.7274629405019654,0.9946482320438357,0.7716293527028172,0.6315200559038254,0.6647795998644265
1261,2018-04-30,2682.51,2648.05,2682.87,3749510000.0,0.4599999999999999,1,-21.84999999999991,0.99,0.4285714285714283,-0.0025458022179105605,0.7535781811232694,-0.33782854674956697,0.7274629405019654,0.7716293527028172,0.6315200559038254
1262,2018-04-27,2675.46,2669.9,2677.35,3234510000.0,0.99,1,2.9700000000002547,2.84,0.3185714285714284,0.008217498455527179,0.704502881290874,1.1664251025446626,0.7535781811232694,0.7274629405019654,0.7716293527028172
1263,2018-04-26,2651.64,2666.93,2676.47,3690920000.0,2.84,1,27.539999999999964,0.02,0.5885714285714283,-0.0011130203909837585,0.7543611990355601,-0.14754475606735062,0.704502881290874,0.7535781811232694,0.7274629405019654
1264,2018-04-25,2634.91,2639.39,2645.3,3563680000.0,0.02,1,4.829999999999927,0.2399999999999999,0.5371428571428569,-0.010380168282716347,0.7014688896426035,-1.479776000900769,0.7543611990355601,0.704502881290874,0.7535781811232694
1265,2018-04-24,2680.8,2634.56,2683.55,3716020000.0,0.2399999999999999,1,-35.73000000000002,1.56,0.6114285714285712,-0.0018316447256254806,0.7655666765152952,-0.23925345522649408,0.7014688896426035,0.7543611990355601,0.704502881290874
1266,2018-04-23,2675.39,2670.29,2682.86,3030390000.0,1.56,1,0.1599999999998544,-0.9,0.8142857142857141,0.013470895618345176,0.7126965585166942,1.8901305832571427,0.7655666765152952,0.7014688896426035,0.7543611990355601
1267,2018-04-20,2692.56,2670.13,2693.93,3428260000.0,-0.9,0,-22.98999999999978,-0.1699999999999999,0.7442857142857141,-5.9920380811871913e-05,0.8870300083151915,-0.006755169526415863,0.7126965585166942,0.7655666765152952,0.7014688896426035
1268,2018-04-19,2701.15,2693.12,2702.84,3375120000.0,-0.1699999999999999,0,-15.510000000000218,-0.2199999999999999,0.6542857142857141,0.008573212441531796,0.8205200939940196,1.0448510041722734,0.8870300083151915,0.7126965585166942,0.7655666765152952
1269,2018-04-18,2710.11,2708.63,2717.48,3412030000.0,-0.2199999999999999,1,2.25,2.15,0.4814285714285712,0.005742599203341577,0.8525832283382807,0.6735529168846233,0.8205200939940196,0.8870300083151915,0.7126965585166942
1270,2018-04-17,2692.73,2706.38,2713.34,3286190000.0,2.15,1,28.539999999999964,0.97,0.3828571428571427,-0.0008310234439040855,0.8335894393285754,-0.0996921751520081,0.8525832283382807,0.8205200939940196,0.8870300083151915
1271,2018-04-16,2670.1,2677.84,2686.48,3020740000.0,0.97,1,21.539999999999964,0.1599999999999999,0.5185714285714285,-0.010601449161477585,0.7721275603533067,-1.3730178413300804,0.8335894393285754,0.8525832283382807,0.8205200939940196
1272,2018-04-13,2676.89,2656.3,2680.26,2988540000.0,0.1599999999999999,1,-7.679999999999836,-0.15,0.507142857142857,-0.008076322362107856,0.8244945952351017,-0.9795482479548482,0.7721275603533067,0.8335894393285754,0.8525832283382807
1273,2018-04-12,2653.83,2663.98,2674.71,3045330000.0,-0.15,1,21.800000000000185,-1.01,0.2628571428571427,0.0028870680996123054,0.8216613929036072,0.3513695695753592,0.8244945952351017,0.7721275603533067,0.8335894393285754
1274,2018-04-11,2643.88,2642.18,2661.42,3054520000.0,-1.01,0,-14.690000000000056,1.26,0.2471428571428569,-0.008216911158686602,0.7761948316468968,-1.058614515797833,0.8216613929036072,0.8244945952351017,0.7721275603533067
1275,2018-04-10,2638.4,2656.87,2665.44,3579130000.0,1.26,1,43.7199999999998,0.6699999999999999,0.4514285714285712,0.00554440423524082,0.7839405908099404,0.7072480109127316,0.7761948316468968,0.8216613929036072,0.8244945952351017
1276,2018-04-09,2617.17,2613.15,2653.55,3076140000.0,0.6699999999999999,1,8.690000000000055,-1.0,0.5785714285714284,-0.0165923480468667,0.7729065145207709,-2.14674708197466,0.7839405908099404,0.7761948316468968,0.8216613929036072
1277,2018-04-06,2645.82,2604.46,2656.87,3312390000.0,-1.0,0,-58.38000000000011,0.89,0.1285714285714283,-0.0033310301211394965,0.9713202421095406,-0.342938402468075,0.7729065145207709,0.7839405908099404,0.7761948316468968
1278,2018-04-05,2657.36,2662.84,2672.08,3230430000.0,0.89,1,18.16000000000031,-1.63,0.1171428571428569,0.022167862362167307,0.9020124328461309,2.457600533533754,0.9713202421095406,0.7729065145207709,0.7839405908099404
1279,2018-04-04,2584.04,2644.68,2649.86,3369230000.0,-1.63,0,30.23999999999978,-0.55,-0.1385714285714287,-0.006843147408705776,1.2617593279893122,-0.5423496586794198,0.9020124328461309,0.9713202421095406,0.7729065145207709
1280,2018-04-03,2592.16,2614.44,2619.13,3395840000.0,-0.55,1,32.570000000000164,-2.02,-0.1957142857142859,-0.01150014956035753,1.1846462485536338,-0.9707665536778064,1.2617593279893122,0.9020124328461309,0.9713202421095406
1281,2018-04-02,2633.44,2581.87,2638.3,3635780000.0,-2.02,0,-59.0,0.94,-0.3400000000000002,-0.012535982854189007,1.1750576870221028,-1.0668397809437253,1.1846462485536338,1.2617593279893122,0.9020124328461309
1282,2018-03-29,2614.4,2640.87,2659.07,3572360000.0,0.94,1,35.86999999999989,-0.0299999999999999,-0.3857142857142858,0.022594465734676786,1.1839888212792342,1.908334380240577,1.1750576870221028,1.1846462485536338,1.2617593279893122
1283,2018-03-28,2611.3,2605.0,2632.64,3875720000.0,-0.0299999999999999,0,-7.619999999999891,-1.5,-0.4857142857142858,-0.013675733119263286,1.4537934530448229,-0.9406929911962975,1.1839888212792342,1.1750576870221028,1.1846462485536338
1284,2018-03-27,2667.57,2612.62,2674.78,3761320000.0,-1.5,1,-45.93000000000029,0.5,-0.5571428571428573,0.0029208740450644933,1.4344098549669224,0.20362897221811466,1.4537934530448229,1.1839888212792342,1.1750576870221028
1285,2018-03-26,2619.35,2658.55,2661.36,3538080000.0,0.5,1,70.28999999999996,-1.24,-0.612857142857143,0.017427312133270517,1.3225983381015336,1.317657192756328,1.4344098549669224,1.4537934530448229,1.1839888212792342
1286,2018-03-23,2646.7,2588.26,2657.66,3829380000.0,-1.24,1,-55.41999999999962,-1.14,-0.5571428571428573,-0.02679502611263219,1.4265919110054173,-1.8782544542642117,1.3225983381015336,1.4344098549669224,1.4537934530448229
1287,2018-03-22,2691.36,2643.68,2695.67,3765460000.0,-1.14,0,-68.24000000000024,-0.9,-0.6414285714285716,0.02118605064951046,1.6926876711232552,1.251621962571013,1.4265919110054173,1.3225983381015336,1.4344098549669224
1288,2018-03-21,2714.98,2711.92,2739.13,3434780000.0,-0.9,0,-5.0099999999997635,-0.0199999999999999,-0.4814285714285716,0.025484985197441915,1.7939032237070944,1.4206443725976081,1.6926876711232552,1.4265919110054173,1.3225983381015336
1289,2018-03-20,2715.05,2716.93,2724.21,3272590000.0,-0.0199999999999999,1,4.019999999999982,-1.51,-0.6185714285714287,0.0018456952843609023,1.965814418386494,0.0938895995012498,1.7939032237070944,1.6926876711232552,1.4265919110054173
1290,2018-03-19,2741.37,2712.91,2741.37,3327460000.0,-1.51,0,-39.10000000000037,0.64,-0.8300000000000001,-0.0014807068843594056,1.7989193210020733,-0.08231091117163554,1.965814418386494,1.7939032237070944,1.6926876711232552
1291,2018-03-16,2750.57,2752.01,2761.85,5429140000.0,0.64,1,4.680000000000291,-0.38,-0.5242857142857144,0.014309694267438715,1.6445059192453821,0.8701515816984736,1.7989193210020733,1.965814418386494,1.7939032237070944
1292,2018-03-15,2754.27,2747.33,2763.03,3543710000.0,-0.38,1,-2.1399999999998727,-1.62,-0.6500000000000001,-0.0017020228353889695,1.6279457024000599,-0.1045503442086366,1.6445059192453821,1.7989193210020733,1.965814418386494
1293,2018-03-14,2774.06,2749.47,2777.11,3394630000.0,-1.62,1,-15.840000000000146,0.94,-0.7042857142857144,0.0007786348814285538,1.4896867724160006,0.05226836244009536,1.6279457024000599,1.6445059192453821,1.7989193210020733
1294,2018-03-13,2792.31,2765.31,2801.89,3324290000.0,0.94,1,-17.710000000000036,-0.34,-0.4071428571428573,0.005744578590702873,1.3653680044781054,0.42073481814880126,1.4896867724160006,1.6279457024000599,1.6445059192453821
1295,2018-03-12,2790.54,2783.02,2796.97,3216960000.0,-0.34,1,-3.550000000000182,1.66,-0.3271428571428573,0.0063839245851630595,1.2798644321361803,0.49879693699338595,1.3653680044781054,1.4896867724160006,1.6279457024000599
1296,2018-03-09,2752.9,2786.57,2786.57,3376870000.0,1.66,1,47.61000000000013,-0.52,-0.0871428571428572,0.0012747798242771949,1.2105323807269877,0.10530737091986117,1.2798644321361803,1.3653680044781054,1.4896867724160006
1297,2018-03-08,2732.75,2738.96,2740.44,3206040000.0,-0.52,1,12.159999999999854,-0.9,0.0542857142857141,-0.01723316252733022,1.1145306903307297,-1.54622592960777,1.2105323807269877,1.2798644321361803,1.3653680044781054
1298,2018-03-07,2710.17,2726.8,2730.6,3406690000.0,-0.9,0,-1.319999999999709,-0.5900000000000001,-0.1657142857142859,-0.004449525797784848,1.2302498174046044,-0.3616766070465092,1.1145306903307297,1.2105323807269877,1.2798644321361803
1299,2018-03-06,2730.17,2728.12,2732.08,3389030000.0,-0.5900000000000001,1,7.190000000000055,0.64,-0.1957142857142859,0.0004839667770615465,1.139434244284634,0.04247430507632262,1.2302498174046044,1.1145306903307297,1.2105323807269877
1300,2018-03-05,2681.06,2720.93,2728.09,3733640000.0,0.64,0,29.679999999999836,-1.04,0.1271428571428569,-0.002638993649450218,1.0484311456291286,-0.2517088185001072,1.139434244284634,1.2302498174046044,1.1145306903307297
1301,2018-03-02,2658.88,2691.25,2696.25,3891250000.0,-1.04,0,13.590000000000146,-0.7299999999999999,-0.1557142857142859,-0.010967963937668728,0.9682532526913512,-1.1327577684022478,1.0484311456291286,1.139434244284634,1.2302498174046044
1302,2018-03-01,2715.21,2677.66,2730.88,4514490000.0,-0.7299999999999999,1,-36.17000000000007,-0.94,-0.2114285714285715,-0.005062490905833652,0.9876203255906484,-0.512594847904332,0.9682532526913512,1.0484311456291286,1.139434244284634
1303,2018-02-28,2753.78,2713.83,2761.52,4244570000.0,-0.94,1,-30.450000000000273,-0.43,-0.582857142857143,0.013417642487783784,0.9275996249395154,1.4464907193832348,0.9876203255906484,0.9682532526913512,1.0484311456291286
1304,2018-02-27,2780.44,2744.28,2789.14,3752070000.0,-0.43,1,-35.31999999999971,0.4600000000000001,-0.5700000000000002,0.011157824195769514,1.037572056846494,1.0753782469510247,0.9275996249395154,0.9876203255906484,0.9682532526913512
1305,2018-02-26,2757.37,2779.6,2780.63,3436590000.0,0.4600000000000001,1,32.29999999999973,0.88,-0.3757142857142858,0.012788286983879798,1.074755464342533,1.1898787592303945,1.037572056846494,0.9275996249395154,0.9876203255906484
1306,2018-02-23,2715.8,2747.3,2747.76,3200360000.0,0.88,1,43.35000000000037,-0.22,-0.1657142857142858,-0.011688421260557068,1.1362719064727667,-1.028664107065751,1.074755464342533,1.037572056846494,0.9275996249395154
1307,2018-02-22,2710.41,2703.95,2731.26,3720620000.0,-0.22,1,2.619999999999891,1.08,-0.2885714285714287,-0.01590494431198386,1.1378159155088452,-1.397848640996639,1.1362719064727667,1.074755464342533,1.037572056846494
1308,2018-02-21,2720.53,2701.33,2747.75,3789040000.0,1.08,1,-14.930000000000293,-0.72,0.0142857142857142,-0.0009694225665220566,1.2187242491191725,-0.07954404511296977,1.1378159155088452,1.1362719064727667,1.074755464342533
1309,2018-02-20,2722.98,2716.26,2737.6,3646920000.0,-0.72,0,-15.949999999999818,0.6,0.0157142857142856,0.005511689809002724,1.1187966164809093,0.4926444831715107,1.2187242491191725,1.1378159155088452,1.1362719064727667
1310,2018-02-16,2727.13,2732.21,2754.41,3646920000.0,0.6,0,1.0199999999999818,0.2,0.2357142857142856,0.005854871390745655,1.0606772210293327,0.5519936955998549,1.1187966164809093,1.2187242491191725,1.1378159155088452
1311,2018-02-15,2713.45,2731.19,2731.51,3696140000.0,0.2,1,32.570000000000164,-0.71,0.3257142857142855,-0.00037339386164322,1.0136778727416729,-0.03683555414239335,1.0606772210293327,1.1187966164809093,1.2187242491191725
1312,2018-02-14,2651.2,2698.62,2702.1,4011940000.0,-0.71,0,35.690000000000055,0.03,0.1585714285714284,-0.01199688041971274,0.933966273954827,-1.284508954366482,1.0136778727416729,1.0606772210293327,1.1187966164809093
1313,2018-02-13,2646.27,2662.93,2668.84,3503540000.0,0.03,0,6.929999999999836,0.55,0.037142857142857,-0.013313510894503383,0.9792816531249663,-1.359518056119902,0.933966273954827,1.0136778727416729,1.0606772210293327
1314,2018-02-12,2636.75,2656.0,2672.61,4069220000.0,0.55,1,36.44999999999982,0.54,0.147142857142857,-0.0026057887286737276,1.0413370139984284,-0.2502349089338776,0.9792816531249663,0.933966273954827,1.0136778727416729
1315,2018-02-09,2601.78,2619.55,2638.66,5690110000.0,0.54,1,38.55000000000018,-1.4700000000000002,0.0699999999999999,-0.013818684318076448,0.9617739428985642,-1.4367912980081505,1.0413370139984284,0.9792816531249663,0.933966273954827
1316,2018-02-08,2685.01,2581.0,2685.27,5333840000.0,-1.4700000000000002,1,-100.65000000000008,0.3999999999999999,-0.0371428571428572,-0.0148256265596342,1.0384114160111286,-1.4277218384774877,0.9617739428985642,1.0413370139984284,0.9792816531249663
1317,2018-02-07,2690.94,2681.65,2727.66,4646300000.0,0.3999999999999999,0,-13.480000000000018,1.32,-0.0657142857142858,0.03825535598004887,1.1189538598780775,3.418850173519864,1.0384114160111286,0.9617739428985642,1.0413370139984284
1318,2018-02-06,2614.78,2695.13,2701.04,5917350000.0,1.32,0,46.20000000000027,-1.08,0.0942857142857141,0.005014163957854133,1.9123189495756847,0.26220332957358927,1.1189538598780775,1.0384114160111286,0.9617739428985642
1319,2018-02-05,2741.06,2648.93,2763.38,5310840000.0,-1.08,0,-113.19000000000004,1.13,0.0414285714285713,-0.017290655799658047,1.7633431515905713,-0.980561031700581,1.9123189495756847,1.1189538598780775,1.0384114160111286
1320,2018-02-02,2808.91,2762.12,2808.91,4340220000.0,1.13,0,-59.84999999999991,-0.5700000000000001,0.1985714285714284,0.0418427159462921,1.7507540750614146,2.3899824962466134,1.7633431515905713,1.9123189495756847,1.1189538598780775
1321,2018-02-01,2816.44,2821.97,2835.95,3977380000.0,-0.5700000000000001,0,-1.8400000000001455,-0.2599999999999999,0.0385714285714283,0.021436721794773995,2.379153302073964,0.9010231402947889,1.7507540750614146,1.7633431515905713,1.9123189495756847
1322,2018-01-31,2832.4,2823.81,2839.26,4276270000.0,-0.2599999999999999,1,1.389999999999873,-1.64,-0.0757142857142859,0.0006518142985187991,2.3568825832112568,0.0276557815464316,2.379153302073964,1.7507540750614146,1.7633431515905713
1323,2018-01-30,2832.73,2822.42,2837.75,4012070000.0,-1.64,0,-31.110000000000127,0.42,-0.1000000000000001,-0.0004923639412777915,2.1516879458020965,-0.022882683441080964,2.3568825832112568,2.379153302073964,1.7507540750614146
1324,2018-01-29,2867.22,2853.53,2870.62,3587420000.0,0.42,0,-19.33999999999969,1.2,-0.0971428571428573,0.010962151370922435,1.9645146268238345,0.5580081319448202,2.1516879458020965,2.3568825832112568,2.379153302073964
1325,2018-01-26,2847.47,2872.87,2872.87,3474680000.0,1.2,1,33.61999999999989,-0.1099999999999999,-0.1142857142857144,0.006754705760661947,1.8587149960873395,0.36340728809316336,1.9645146268238345,2.1516879458020965,2.3568825832112568
1326,2018-01-25,2846.23,2839.25,2848.56,3873100000.0,-0.1099999999999999,1,1.7100000000000364,-0.2199999999999999,0.0242857142857141,-0.011771597314994657,1.7266237546948788,-0.681769683927167,1.8587149960873395,1.9645146268238345,2.1516879458020965
1327,2018-01-24,2845.41,2837.54,2852.96,4079270000.0,-0.2199999999999999,1,-1.5799999999999272,0.04,-0.1685714285714287,-0.0006024531651585791,1.6429480247264745,-0.03666903371814688,1.7266237546948788,1.8587149960873395,1.9645146268238345
1328,2018-01-23,2835.05,2839.12,2842.23,3541140000.0,0.04,1,6.1599999999998545,0.5499999999999999,-0.0814285714285715,0.0005566653774580655,1.502789636202089,0.03704213577523018,1.6429480247264745,1.7266237546948788,1.8587149960873395
1329,2018-01-22,2809.15,2832.96,2833.03,3489480000.0,0.5499999999999999,0,22.659999999999854,-0.5499999999999999,0.0342857142857141,-0.0021720435613707513,1.3768313743767466,-0.15775668696930845,1.502789636202089,1.6429480247264745,1.7266237546948788
1330,2018-01-19,2802.6,2810.3,2810.33,3724230000.0,-0.5499999999999999,1,12.269999999999982,-1.5,0.1899999999999999,-0.008030862227666838,1.263072426572264,-0.6358196140391613,1.3768313743767466,1.502789636202089,1.6429480247264745
1331,2018-01-18,2802.39,2798.03,2805.83,3703300000.0,-1.5,0,-4.529999999999745,1.88,-0.0842857142857144,-0.00437564108282466,1.1971749166211685,-0.3654972236784074,1.263072426572264,1.3768313743767466,1.502789636202089
1332,2018-01-17,2784.98,2802.56,2807.04,3790340000.0,1.88,1,26.15000000000009,0.6900000000000001,0.0128571428571427,0.0016176870607860282,1.1094187389123598,0.14581392976757893,1.1971749166211685,1.263072426572264,1.3768313743767466
1333,2018-01-16,2798.95,2776.41,2807.54,4362880000.0,0.6900000000000001,1,-9.820000000000164,2.72,0.127142857142857,-0.0093745589275506,1.0248090888655725,-0.9147614935702713,1.1094187389123598,1.1971749166211685,1.263072426572264
1334,2018-01-12,2770.17,2786.23,2787.85,3587220000.0,2.72,1,18.670000000000073,0.53,0.547142857142857,0.003530701322113324,1.0087831183205647,0.34999607527049836,1.0248090888655725,1.1094187389123598,1.1971749166211685
1335,2018-01-11,2752.96,2767.56,2767.56,3645690000.0,0.53,1,19.340000000000146,-0.69,0.6171428571428571,-0.006723362002959973,0.9461655275882727,-0.7105904629708374,1.0087831183205647,1.0248090888655725,1.1094187389123598
1336,2018-01-10,2745.55,2748.22,2750.8,3579900000.0,-0.69,0,-3.0700000000001637,0.7500000000000001,0.4399999999999999,-0.0070126362026672545,0.9072436262943359,-0.7729606468893676,0.9461655275882727,1.0087831183205647,1.0248090888655725
1337,2018-01-09,2751.14,2751.29,2759.13,3467460000.0,0.7500000000000001,1,3.5900000000001455,0.39,0.6257142857142856,0.001116463219048206,0.8771010776173365,0.12729014335281652,0.9072436262943359,0.9461655275882727,1.0087831183205647
1338,2018-01-08,2742.66,2747.7,2748.51,3246160000.0,0.39,0,4.559999999999945,1.39,0.8957142857142857,-0.001305694503911035,0.8147963870668351,-0.16024794962719108,0.8771010776173365,0.9072436262943359,0.9461655275882727
